ESM_IndexOutOfBounds,ESM_NullPointer,ESM_ClassCast,ESM_Arithmetic,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,Number of Bugs
0,15,2,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
1,58,5,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,0,0,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,7,0,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,80,8,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
2,11,0,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,14,0,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,5,0,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
4,38,0,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
2,71,1,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,27,0,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
3,168,7,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
2,97,4,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,68,1,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,22,1,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,58,1,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,32,2,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,12,0,0,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,283,14,2,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
1,735,20,1,0.232095,3.0,8.0,3.0,0.194872,0.204225,38.0,29.0,3.0,5.0,5.0,23.0,26.0,4.0,2.0,21.0,32.0,0.0833333,0.0887097,11.0,5.0,1.0,11.0,0.0714286,11.0,3.0,4.0,0.0,0.0,2.0,113.0,159.0,10.0,14.0,4.0,5.0,11.0,3.0,11.0,0.0,28.0,56.0,3.0,28.0,1.0,143.0,195.0,10.0,14.0,4.0,5.0,13.0,3.0,13.0,0.0,30.0,70.0,3.0,30.0,1.0,1.0
0,134,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,30.0,17.0,2.0,1.0,31.0,37.0,0.333333,0.110294,15.0,5.0,1.0,2.0,0.110294,15.0,0.0,0.0,0.0,0.0,0.0,121.0,161.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,6.0,67.0,0.0,2.0,1.0,121.0,161.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,6.0,67.0,0.0,2.0,1.0,0.0
0,134,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,36.0,18.0,2.0,1.0,35.0,43.0,0.333333,0.0967742,15.0,5.0,1.0,2.0,0.0967742,15.0,0.0,0.0,0.0,0.0,0.0,140.0,182.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,2.0,8.0,77.0,0.0,2.0,2.0,140.0,182.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,2.0,8.0,77.0,0.0,2.0,2.0,1.0
0,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,36.0,18.0,2.0,1.0,35.0,43.0,0.333333,0.0967742,15.0,5.0,1.0,2.0,0.0967742,15.0,0.0,0.0,0.0,0.0,0.0,140.0,182.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,2.0,8.0,77.0,0.0,2.0,2.0,140.0,182.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,2.0,8.0,77.0,0.0,2.0,2.0,1.0
0,88,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,8.0,9.0,1.0,0.487805,20.0,19.0,2.0,0.0,0.176768,35.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,163.0,238.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,0.0,0.0
0,88,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,8.0,9.0,1.0,0.487805,20.0,19.0,2.0,0.0,0.177665,35.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,162.0,237.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,0.0,1.0
0,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,8.0,9.0,1.0,0.487805,20.0,19.0,2.0,0.0,0.177665,35.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,162.0,237.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,0.0,1.0
0,244,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,139.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,0.0
0,244,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,138.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,1.0
0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,138.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,1.0
0,41,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,138.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,1.0
1,137,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,138.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,1.0
0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,138.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,1.0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,138.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,1.0
0,451,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,138.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,1.0
0,28,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,138.0,51.0,15.0,18.0,88.0,121.0,0.0869565,0.109737,71.0,9.0,2.0,21.0,0.103878,75.0,1.0,1.0,0.0,0.0,1.0,576.0,790.0,17.0,11.0,17.0,11.0,33.0,1.0,22.0,2.0,33.0,325.0,1.0,22.0,2.0,647.0,871.0,19.0,16.0,19.0,16.0,41.0,1.0,29.0,2.0,41.0,357.0,1.0,29.0,2.0,1.0
1,99,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.0,15.0,8.0,20.0,28.0,45.0,0.117647,0.101449,21.0,10.0,2.0,15.0,0.0995261,21.0,1.0,1.0,0.0,0.0,1.0,186.0,247.0,9.0,7.0,9.0,7.0,17.0,0.0,16.0,0.0,17.0,110.0,0.0,16.0,0.0,190.0,251.0,9.0,7.0,9.0,7.0,18.0,0.0,17.0,0.0,18.0,111.0,0.0,17.0,0.0,0.0
1,99,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.0,15.0,8.0,20.0,28.0,45.0,0.117647,0.101449,21.0,10.0,2.0,15.0,0.0995261,21.0,1.0,1.0,0.0,0.0,1.0,186.0,247.0,9.0,7.0,9.0,7.0,17.0,0.0,16.0,0.0,17.0,110.0,0.0,16.0,0.0,190.0,251.0,9.0,7.0,9.0,7.0,18.0,0.0,17.0,0.0,18.0,111.0,0.0,17.0,0.0,1.0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.0,15.0,8.0,20.0,28.0,45.0,0.117647,0.101449,21.0,10.0,2.0,15.0,0.0995261,21.0,1.0,1.0,0.0,0.0,1.0,186.0,247.0,9.0,7.0,9.0,7.0,17.0,0.0,16.0,0.0,17.0,110.0,0.0,16.0,0.0,190.0,251.0,9.0,7.0,9.0,7.0,18.0,0.0,17.0,0.0,18.0,111.0,0.0,17.0,0.0,1.0
0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.0,15.0,8.0,20.0,28.0,45.0,0.117647,0.101449,21.0,10.0,2.0,15.0,0.0995261,21.0,1.0,1.0,0.0,0.0,1.0,186.0,247.0,9.0,7.0,9.0,7.0,17.0,0.0,16.0,0.0,17.0,110.0,0.0,16.0,0.0,190.0,251.0,9.0,7.0,9.0,7.0,18.0,0.0,17.0,0.0,18.0,111.0,0.0,17.0,0.0,1.0
0,34,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.0,15.0,8.0,20.0,28.0,45.0,0.117647,0.101449,21.0,10.0,2.0,15.0,0.0995261,21.0,1.0,1.0,0.0,0.0,1.0,186.0,247.0,9.0,7.0,9.0,7.0,17.0,0.0,16.0,0.0,17.0,110.0,0.0,16.0,0.0,190.0,251.0,9.0,7.0,9.0,7.0,18.0,0.0,17.0,0.0,18.0,111.0,0.0,17.0,0.0,1.0
0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.0,15.0,8.0,20.0,28.0,45.0,0.117647,0.101449,21.0,10.0,2.0,15.0,0.0995261,21.0,1.0,1.0,0.0,0.0,1.0,186.0,247.0,9.0,7.0,9.0,7.0,17.0,0.0,16.0,0.0,17.0,110.0,0.0,16.0,0.0,190.0,251.0,9.0,7.0,9.0,7.0,18.0,0.0,17.0,0.0,18.0,111.0,0.0,17.0,0.0,1.0
0,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40.0,15.0,8.0,20.0,28.0,45.0,0.117647,0.101449,21.0,10.0,2.0,15.0,0.0995261,21.0,1.0,1.0,0.0,0.0,1.0,186.0,247.0,9.0,7.0,9.0,7.0,17.0,0.0,16.0,0.0,17.0,110.0,0.0,16.0,0.0,190.0,251.0,9.0,7.0,9.0,7.0,18.0,0.0,17.0,0.0,18.0,111.0,0.0,17.0,0.0,1.0
0,69,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,1.0
0,69,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,35.0,13.0,0.0,0.0,21.0,25.0,0.333333,0.132353,18.0,5.0,1.0,2.0,0.128571,18.0,1.0,1.0,0.0,0.0,1.0,118.0,162.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,88.0,0.0,2.0,0.0,122.0,166.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,5.0,89.0,0.0,3.0,0.0,0.0
0,69,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,35.0,13.0,0.0,0.0,21.0,25.0,0.333333,0.132353,18.0,5.0,1.0,2.0,0.128571,18.0,1.0,1.0,0.0,0.0,1.0,118.0,162.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,88.0,0.0,2.0,0.0,122.0,166.0,1.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,5.0,89.0,0.0,3.0,0.0,1.0
0,69,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,0.0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,0.0
0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,0.0
0,42,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,0.0
0,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,0.0
0,70,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,0.0
0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,0.0
0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,28.0,12.0,1.0,0.0,19.0,23.0,0.333333,0.157025,19.0,5.0,1.0,2.0,0.141844,20.0,1.0,1.0,0.0,0.0,1.0,102.0,147.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,72.0,0.0,2.0,0.0,121.0,168.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,6.0,79.0,0.0,4.0,0.0,0.0
